,Feature,Importance
2,Latest_Price,0.37058628
39,second_level_Furnishings,0.34755352
1,Initial_Price,0.117167905
41,"third_level_Floor plates, gratings and edgings",0.062316097
0,Weight,0.039669417
27,material_emb_Porcelain,0.032899532
45,third_level_Sanitary fittings and accessories,0.029807245
7,Length,0.0
36,first_level_Technical elements,0.0
29,material_emb_Sheet glass,0.0
30,material_emb_Sitka spruce,0.0
31,material_emb_Terne-coated steel,0.0
32,Belgium_Raw_Cabinet and countertop hinges,0.0
33,Belgium_Code_Pr_30_36_36_11,0.0
34,first_level_Furnishings,0.0
35,first_level_Other,0.0
37,"second_level_Blocks, Panels, Fences, Bricks",0.0
5,Price_Change,0.0
38,"second_level_Door, Windows, Gates",0.0
4,Stock_Now,0.0
40,second_level_Other,0.0
3,Initial_Stock,0.0
42,third_level_Furnishings,0.0
43,third_level_Glass blocks and panels,0.0
44,"third_level_Lighting columns, brackets and bollards",0.0
28,material_emb_Rolled glass,0.0
26,material_emb_Plate glass,0.0
8,Width,0.0
16,material_emb_Architectural glass,0.0
9,Height,0.0
10,Category_Furniture,0.0
11,Category_Hardware,0.0
12,Country_BE,0.0
13,Store_rotordc,0.0
14,Language_fr,0.0
15,material_emb_Aluminium,0.0
17,material_emb_Brass,0.0
25,material_emb_Oak,0.0
18,material_emb_Ceramic,0.0
19,material_emb_Copal resin,0.0
20,material_emb_Insulating glass,0.0
21,material_emb_Lacquer resin,0.0
22,material_emb_Liquid crystal polymer resin,0.0
6,Quantity_Change,0.0
24,material_emb_Mastic resin,0.0
23,material_emb_Marble,0.0
