,Feature,Importance
0,Weight,0.6225105
2,Latest_Price,0.1493009
57,"second_level_Floors, Ceiling",0.07181211
33,material_emb_Wood,0.06361448
16,Category_Wood,0.04702916
1,Initial_Price,0.04573278
59,second_level_Other,0.0
34,Belgium_Raw_Aluminium doorsets,0.0
35,Belgium_Raw_Aluminium skirtings,0.0
36,Belgium_Raw_Decorative laminated papers,0.0
37,Belgium_Raw_Glued laminated timber columns,0.0
38,Belgium_Raw_Laminboard core plywoods,0.0
39,Belgium_Raw_Multilayer flooring,0.0
40,Belgium_Raw_Particleboards,0.0
41,Belgium_Raw_Sealant backer rods,0.0
42,Belgium_Code_Pr_20_85_16_33,0.0
43,Belgium_Code_Pr_25_71_44_77,0.0
44,Belgium_Code_Pr_25_71_97_46,0.0
58,second_level_Furnishings,0.0
46,Belgium_Code_Pr_30_59_24_02,0.0
32,material_emb_Terracotta,0.0
47,Belgium_Code_Pr_35_31_06_55,0.0
48,Belgium_Code_Pr_35_57_22_21,0.0
49,Belgium_Code_Pr_35_90_43_02,0.0
50,first_level_Furnishings,0.0
51,first_level_Other,0.0
52,first_level_Structural elements,0.0
53,"first_level_Wall, Barriers, Pannels",0.0
54,"second_level_Blocks, Panels, Fences, Bricks",0.0
55,"second_level_Covering, Finish",0.0
56,"second_level_Door, Windows, Gates",0.0
45,Belgium_Code_Pr_25_71_97_60,0.0
30,material_emb_Sitka spruce,0.0
31,material_emb_Surface dressing aggregates,0.0
29,material_emb_Paper,0.0
3,Initial_Stock,0.0
4,Stock_Now,0.0
5,Price_Change,0.0
6,Quantity_Change,0.0
7,Length,0.0
8,Width,0.0
9,Height,0.0
10,Category_Doors,0.0
11,Category_Floors,0.0
12,Category_Furniture,0.0
13,Category_Hardware,0.0
14,Category_Matière brute,0.0
15,Category_Technical,0.0
17,Condition_Correct,0.0
18,Material_Papier,0.0
19,"Technical_Mode d’assemblage :
Préconisations de dépose :",0.0
20,Collection_MACO : Retrait sur place du mardi au vendredi de 14h à 17h.,0.0
21,Country_BE,0.0
22,Store_rotordc,0.0
23,Language_fr,0.0
24,material_emb_Aluminium,0.0
25,"material_emb_Base, bed and fill fine aggregates",0.0
26,material_emb_Cement-bound granular mixtures,0.0
27,material_emb_Long fibre-reinforced plastics resin,0.0
28,material_emb_Loose surfacing decorative aggregates,0.0
60,"third_level_Non-rigid sheet, mat and strip covering and finish products",0.0
