,Feature,Importance
5,Price_Change,0.08919944
34,Category_Technical,0.04836127
226,material_emb_Wood,0.044288836
275,Belgium_Raw_Glass brise-soleil louvre blades,0.03467921
306,Belgium_Raw_Pendant luminaires,0.03449868
500,third_level_Headwall and swale inlet products,0.0332746
32,Category_Sanitary,0.029976945
217,material_emb_Ultrapure water,0.028319908
23,Category_Lighting,0.026277391
238,Belgium_Raw_Bathroom cabinets,0.025259312
0,Weight,0.023458736
495,"third_level_Floor plates, gratings and edgings",0.023213992
116,material_emb_Coloured glass,0.023028174
133,material_emb_Figured glass,0.022908932
146,material_emb_Gravel,0.02187409
507,third_level_Sanitary fittings and accessories,0.021515341
28,Category_Per Building,0.021169676
2,Latest_Price,0.020862846
505,third_level_Power and lighting outlet products,0.020821605
185,material_emb_Prismatic glass,0.020267423
18,Category_Furniture,0.02007376
504,third_level_Other,0.020003166
491,second_level_Other,0.018419515
501,"third_level_Lighting columns, brackets and bollards",0.017033912
189,material_emb_Reflective glass,0.016217835
112,material_emb_Ceramic,0.015746644
179,material_emb_Pisé,0.014987621
1,Initial_Price,0.014841733
492,"second_level_Stairs, Ramps, Lift, Hardware",0.014612694
27,Category_Objet Trouvé,0.01387948
497,third_level_Glass blocks and panels,0.013854197
7,Length,0.013751176
177,material_emb_Patterned glass,0.013681573
316,Belgium_Raw_Sinks,0.013407852
109,material_emb_Brass,0.0132451365
204,material_emb_Stainless steel,0.01318132
199,material_emb_Sitka spruce,0.012929979
8,Width,0.012208526
184,material_emb_Pozzolana,0.010986665
490,"second_level_Floors, Ceiling",0.0106184995
20,Category_Hardware,0.01030465
29,Category_Per building,0.010139969
9,Height,0.010033898
14,Category_Droguerie,0.009650359
159,material_emb_Lignite,0.009285079
37,Category_Wood,0.009191347
487,"second_level_Blocks, Panels, Fences, Bricks",0.007506822
175,material_emb_Opal glass,0.0073622162
182,material_emb_Porcelain,0.0068299
4,Stock_Now,0.0068086404
127,material_emb_European larch,0.005949455
341,Belgium_Raw_Steel security cabinets,0.0
350,Belgium_Raw_Urinal dividers,0.0
355,Belgium_Raw_Window hinges,0.0
379,Belgium_Code_Pr_25_30_36_84,0.0
354,Belgium_Raw_Wheel lathes,0.0
