,Feature,Importance
5,Price_Change,0.26382402
99,material_emb_Marble,0.17460717
18,Category_Garden,0.11171544
135,Belgium_Raw_Ceramic tiles,0.10384154
161,Belgium_Raw_Quarry tiles,0.08889565
120,material_emb_Terracotta,0.061814226
8,Width,0.036711078
234,"first_level_Roof, Slabs, Stairs",0.024795998
9,Height,0.017352896
233,first_level_Other,0.014088702
171,Belgium_Raw_Terrazzo tile skirtings,0.012932543
0,Weight,0.011856059
11,Category_Bricks,0.011733872
1,Initial_Price,0.010959311
239,"third_level_Floor plates, gratings and edgings",0.009660549
240,third_level_Glass blocks and panels,0.009375873
244,"third_level_Lighting columns, brackets and bollards",0.007581035
16,Category_Floors,0.0065541216
2,Latest_Price,0.006229435
77,material_emb_Ceramic,0.005926826
257,third_level_Walling units,0.0045972303
237,"first_level_Wall, Barriers, Pannels",0.0045651696
25,Category_Per building,0.00038123407
175,Belgium_Raw_Wood skirtings,0.0
174,Belgium_Raw_Wheel lathes,0.0
173,Belgium_Raw_Waste bins,0.0
172,Belgium_Raw_Wall and floor tile units,0.0
256,third_level_Unit covering and finish products,0.0
255,third_level_Structure and general products,0.0
170,Belgium_Raw_Stone tiles,0.0
169,Belgium_Raw_Stone slabs,0.0
168,Belgium_Raw_Steel plant containers,0.0
167,Belgium_Raw_Steel lighting columns,0.0
166,Belgium_Raw_Stainless steel bench units,0.0
176,Belgium_Raw_Wood veneers,0.0
180,Belgium_Code_Pr_20_85_09_54,0.0
177,Belgium_Code_Pr_20_29_23_50,0.0
178,Belgium_Code_Pr_20_29_34_16,0.0
179,Belgium_Code_Pr_20_29_87_52,0.0
164,Belgium_Raw_Soffit grilles,0.0
181,Belgium_Code_Pr_20_85_32_01,0.0
182,Belgium_Code_Pr_20_93_33_34,0.0
183,Belgium_Code_Pr_20_93_52_01,0.0
184,Belgium_Code_Pr_20_93_52_10,0.0
185,Belgium_Code_Pr_20_93_52_27,0.0
186,Belgium_Code_Pr_20_93_52_73,0.0
187,Belgium_Code_Pr_25_71_11_29,0.0
188,Belgium_Code_Pr_25_71_50_24,0.0
189,Belgium_Code_Pr_25_71_57_38,0.0
165,Belgium_Raw_Sprinklers,0.0
252,third_level_Shaft-lining products,0.0
163,Belgium_Raw_Renovating plasters,0.0
148,Belgium_Raw_Lantern lights,0.0
