,Feature,Importance
5,Price_Change,0.3416182
10,Category_Door,0.117811166
117,Belgium_Raw_Wood panelled door leaves,0.08621939
59,material_emb_Decorative aggregates,0.085663624
14,Category_Furniture,0.064132996
1,Initial_Price,0.05205874
11,Category_Doors,0.051377546
79,material_emb_Wood,0.046906747
166,second_level_Furnishings,0.04382516
0,Weight,0.03485043
72,material_emb_Sitka spruce,0.031448893
2,Latest_Price,0.025681391
159,first_level_Furnishings,0.01840576
116,Belgium_Raw_Wood doorsets,0.0
111,Belgium_Raw_Uncontrolled door closers,0.0
112,Belgium_Raw_Upholstered benches,0.0
113,Belgium_Raw_Wood architraves,0.0
114,Belgium_Raw_Wood brise-soleil units,0.0
91,Belgium_Raw_Easy chairs,0.0
115,Belgium_Raw_Wood door frames,0.0
94,Belgium_Raw_Furniture trolleys,0.0
109,Belgium_Raw_Stacking chairs,0.0
118,Belgium_Raw_Wood veneers,0.0
119,Belgium_Raw_Wrought iron decorative panels,0.0
120,Belgium_Code_Pr_20_65_50_46,0.0
121,Belgium_Code_Pr_25_71_50_96,0.0
122,Belgium_Code_Pr_25_71_94_98,0.0
123,Belgium_Code_Pr_25_71_97_46,0.0
110,Belgium_Raw_Tiered seating,0.0
108,Belgium_Raw_Stacking benches,0.0
95,Belgium_Raw_Galvanized coatings,0.0
100,Belgium_Raw_Office desks,0.0
93,Belgium_Raw_Folding tables,0.0
96,Belgium_Raw_Kitchenette units,0.0
92,Belgium_Raw_Filing cabinets,0.0
97,Belgium_Raw_Laminboard core plywoods,0.0
98,Belgium_Raw_Lounge chairs,0.0
99,Belgium_Raw_Office chairs,0.0
101,Belgium_Raw_Office tables,0.0
107,Belgium_Raw_Sofas,0.0
102,Belgium_Raw_Play chairs,0.0
125,Belgium_Code_Pr_30_36_36_21,0.0
103,Belgium_Raw_Reclining chairs,0.0
104,Belgium_Raw_Reclining treatment armchairs,0.0
105,Belgium_Raw_Sedge,0.0
106,Belgium_Raw_Shelves,0.0
124,Belgium_Code_Pr_30_36_36_11,0.0
129,Belgium_Code_Pr_30_59_23_96,0.0
126,Belgium_Code_Pr_30_36_59_92,0.0
127,Belgium_Code_Pr_30_59_09_93,0.0
148,Belgium_Code_Pr_40_50_12_83,0.0
149,Belgium_Code_Pr_40_50_12_90,0.0
150,Belgium_Code_Pr_40_50_12_93,0.0
151,Belgium_Code_Pr_40_50_21_31,0.0
152,Belgium_Code_Pr_40_50_21_59,0.0
153,Belgium_Code_Pr_40_50_21_60,0.0
