,Feature,Importance
5,Price_Change,0.24771465
25,Category_Wood,0.14724755
73,material_emb_Decorative aggregates,0.1062991
69,material_emb_Coloured glass,0.09410247
244,third_level_Sanitary fittings and accessories,0.083802566
234,first_level_Technical elements,0.06808972
237,"third_level_Floor plates, gratings and edgings",0.04761423
1,Initial_Price,0.023270298
115,Belgium_Raw_Aluminium alloy hinged bollards,0.02184631
62,material_emb_Aluminium,0.020554326
240,"third_level_Lighting columns, brackets and bollards",0.019597284
9,Height,0.017762486
0,Weight,0.014662762
15,Category_Lighting,0.011855649
238,third_level_Furnishings,0.0118271895
239,third_level_Glass blocks and panels,0.010538229
2,Latest_Price,0.0091303345
103,material_emb_Sitka spruce,0.00819127
7,Length,0.0076239286
120,Belgium_Raw_Cabinet and countertop hinges,0.0072280862
112,material_emb_Wood,0.005147151
13,Category_Furniture,0.0050948127
8,Width,0.004716041
99,material_emb_Porcelain,0.0037020752
14,Category_Hardware,0.0023814323
165,Belgium_Raw_Tiered seating,0.0
164,Belgium_Raw_Stacking chairs,0.0
166,Belgium_Raw_Upholstered benches,0.0
163,Belgium_Raw_Stacking benches,0.0
167,Belgium_Raw_Wood architraves,0.0
168,Belgium_Raw_Wood brise-soleil louvre blades,0.0
169,Belgium_Raw_Wood brise-soleil units,0.0
162,Belgium_Raw_Special lamps,0.0
170,Belgium_Raw_Wood fibres,0.0
182,Belgium_Code_Pr_25_71_97_47,0.0
171,Belgium_Raw_Wood veneers,0.0
172,Belgium_Raw_Wrought iron decorative panels,0.0
173,Belgium_Code_Pr_20_29_23_65,0.0
174,Belgium_Code_Pr_20_29_60_65,0.0
175,Belgium_Code_Pr_20_65_50_46,0.0
176,Belgium_Code_Pr_20_76_08_03,0.0
177,Belgium_Code_Pr_20_85_16_33,0.0
178,Belgium_Code_Pr_25_71_50_96,0.0
179,Belgium_Code_Pr_25_71_57_24,0.0
181,Belgium_Code_Pr_25_71_97_46,0.0
180,Belgium_Code_Pr_25_71_94_98,0.0
161,Belgium_Raw_Sofas,0.0
151,Belgium_Raw_Office desks,0.0
160,Belgium_Raw_Shelves,0.0
146,Belgium_Raw_Lounge chairs,0.0
135,Belgium_Raw_Furniture trolleys,0.0
136,Belgium_Raw_Galvanized coatings,0.0
137,Belgium_Raw_Glassware,0.0
138,Belgium_Raw_Glued laminated timber columns,0.0
139,Belgium_Raw_Kitchenette units,0.0
140,Belgium_Raw_Laminboard core plywoods,0.0
141,Belgium_Raw_Lamps,0.0
142,Belgium_Raw_Lead-lined plywood boards,0.0
143,Belgium_Raw_Light tables,0.0
144,Belgium_Raw_Lighting cornices,0.0
145,Belgium_Raw_Lockers,0.0
147,Belgium_Raw_Medicine cabinets,0.0
159,Belgium_Raw_Reclining treatment armchairs,0.0
148,Belgium_Raw_Meter cabinets,0.0
149,Belgium_Raw_Murals,0.0
150,Belgium_Raw_Office chairs,0.0
184,Belgium_Code_Pr_30_36_08_11,0.0
152,Belgium_Raw_Office tables,0.0
153,Belgium_Raw_Particleboards,0.0
154,Belgium_Raw_Pendant luminaires,0.0
155,Belgium_Raw_Plastics dowel bar caps,0.0
156,Belgium_Raw_Play chairs,0.0
157,Belgium_Raw_Polyethylene packers,0.0
158,Belgium_Raw_Reclining chairs,0.0
183,Belgium_Code_Pr_25_71_97_60,0.0
191,Belgium_Code_Pr_35_90_43_02,0.0
185,Belgium_Code_Pr_30_36_36_11,0.0
186,Belgium_Code_Pr_30_59_09_03,0.0
215,Belgium_Code_Pr_40_50_21_14,0.0
216,Belgium_Code_Pr_40_50_21_15,0.0
217,Belgium_Code_Pr_40_50_21_29,0.0
218,Belgium_Code_Pr_40_50_21_31,0.0
219,Belgium_Code_Pr_40_50_21_49,0.0
220,Belgium_Code_Pr_40_50_21_59,0.0
221,Belgium_Code_Pr_40_50_21_60,0.0
