,Feature,Importance
5,Price_Change,0.4140327
14,Category_Furniture,0.0996046
102,material_emb_Reflective glass,0.06737614
200,"first_level_Wall, Barriers, Pannels",0.061763592
143,Belgium_Raw_Pendant luminaires,0.04659265
58,material_emb_Architectural glass,0.036781967
16,Category_Hardware,0.034249716
18,Category_Lighting,0.032518808
8,Width,0.03216968
196,first_level_Other,0.023980163
1,Initial_Price,0.021490902
206,second_level_Other,0.02026062
2,Latest_Price,0.019952122
106,material_emb_Sitka spruce,0.018696189
0,Weight,0.017073184
68,material_emb_Coloured glass,0.014409743
204,"second_level_Floors, Ceiling",0.014158844
194,first_level_Furnishings,0.013864419
197,"first_level_Roof, Slabs, Stairs",0.01102397
150,Belgium_Raw_Stainless steel bench units,0.0
142,Belgium_Raw_Office tables,0.0
135,Belgium_Raw_Lamps,0.0
136,Belgium_Raw_Lantern lights,0.0
137,Belgium_Raw_Light tables,0.0
138,Belgium_Raw_Lighting cornices,0.0
139,Belgium_Raw_Metal skirtings,0.0
140,Belgium_Raw_Mounting brackets,0.0
141,Belgium_Raw_Museum showcases,0.0
145,Belgium_Raw_Projectors,0.0
152,Belgium_Raw_Steel lighting bollards,0.0
144,Belgium_Raw_Plastics lighting bollards,0.0
151,Belgium_Raw_Stainless steel structural beams,0.0
146,Belgium_Raw_Solar-powered illuminated bollards,0.0
147,Belgium_Raw_Special lamps,0.0
148,Belgium_Raw_Spotlights,0.0
149,Belgium_Raw_Sprinklers,0.0
133,Belgium_Raw_Hardwood beams,0.0
134,Belgium_Raw_Lacquers,0.0
125,Belgium_Raw_Coat racks,0.0
132,Belgium_Raw_Garden ornaments,0.0
131,Belgium_Raw_Framed rooflights,0.0
112,material_emb_Vermiculite aggregates,0.0
113,material_emb_Wallaba,0.0
114,material_emb_Walnut,0.0
115,material_emb_Water,0.0
116,material_emb_Weathering steel,0.0
117,material_emb_Wood,0.0
118,material_emb_Wych elm,0.0
119,material_emb_Yellow pine,0.0
120,Belgium_Raw_Arrises,0.0
121,Belgium_Raw_Cabinet and countertop hinges,0.0
122,Belgium_Raw_Cast brass glass fixing brackets,0.0
123,Belgium_Raw_Ceiling light switches,0.0
124,Belgium_Raw_Chandeliers,0.0
154,Belgium_Raw_Trellises,0.0
126,Belgium_Raw_Container-grown cutting-raised roses,0.0
127,Belgium_Raw_Demountable podiums and staging,0.0
128,Belgium_Raw_Desks,0.0
129,Belgium_Raw_Double luminaires lighting columns,0.0
130,Belgium_Raw_Flush bolts,0.0
153,Belgium_Raw_Steel lighting columns,0.0
160,Belgium_Code_Pr_20_85_09_54,0.0
155,Belgium_Raw_Wheel lathes,0.0
156,Belgium_Raw_Whiteboards,0.0
181,Belgium_Code_Pr_45_63_64_90,0.0
182,Belgium_Code_Pr_65_72_97_16,0.0
183,Belgium_Code_Pr_70_55_98_84,0.0
