,Feature,Importance
10,Category_Door,0.6273315
0,Weight,0.07323182
2,Latest_Price,0.068584576
29,third_level_Glass blocks and panels,0.046672855
1,Initial_Price,0.046016872
15,material_emb_Architectural glass,0.04578241
28,third_level_Furnishings,0.044879213
5,Price_Change,0.025013179
21,material_emb_Wood,0.022487633
6,Quantity_Change,0.0
19,material_emb_Sitka spruce,0.0
3,Initial_Stock,0.0
27,"third_level_Floor plates, gratings and edgings",0.0
26,"second_level_Door, Windows, Gates",0.0
25,"first_level_Roof, Slabs, Stairs",0.0
24,first_level_Furnishings,0.0
23,Belgium_Code_Pr_30_59_23_98,0.0
22,Belgium_Raw_Wood panelled door leaves,0.0
20,material_emb_Structural glass,0.0
18,material_emb_Pine,0.0
7,Length,0.0
17,material_emb_Oak,0.0
16,material_emb_Insulating glass,0.0
4,Stock_Now,0.0
14,Language_fr,0.0
13,Store_rotordc,0.0
12,Country_BE,0.0
11,Category_Doors,0.0
9,Height,0.0
8,Width,0.0
30,third_level_Sanitary fittings and accessories,0.0
