,Feature,Importance
160,third_level_Sanitary fittings and accessories,0.21528569
148,"first_level_Wall, Barriers, Pannels",0.112751365
1,Length,0.09838758
31,Material_Metal,0.08594498
0,Price,0.052232277
108,Code_Rail pads,0.047222435
147,first_level_Technical elements,0.04491409
3,Height,0.032277904
8,Material_Architectural glass,0.03136658
154,third_level_Handrails,0.02925965
162,third_level_Space heating and cooling products,0.026654013
33,Material_Pisé,0.026406733
2,Width,0.025685139
145,"first_level_Roof, Slabs, Stairs",0.021570625
18,Material_Encaustic,0.020340448
119,Code_Stair trims,0.018602742
25,Material_Gravel,0.017201195
37,Material_Sitka spruce,0.014399172
102,Code_Pliable conduit,0.013324677
125,Code_Steppers,0.012968734
167,third_level_Wire structure and general products,0.011513519
159,third_level_Safety cages,0.011069565
58,Code_Cable troughs,0.007465656
91,Code_Heat pumps,0.006589183
22,Material_Gas,0.0048697568
151,"third_level_Floor plates, gratings and edgings",0.004146058
165,third_level_Treads and landing units,0.004081295
75,Code_Elevator bolts,0.0034689729
121,Code_Steel bridge pedestals,0.0
116,Code_Stainless steel shelving and racking units,0.0
117,Code_Stainless steel support rails,0.0
118,Code_Stair lift signs,0.0
12,Material_Ceramic,0.0
120,Code_Steam traps and strainers,0.0
123,Code_Steel spiles,0.0
122,Code_Steel security cabinets,0.0
114,Code_Stainless steel cycle lockers,0.0
124,Code_Step lifts,0.0
11,Material_Bone,0.0
126,Code_Stone stair treads,0.0
127,Code_Stretcher drive brackets,0.0
128,Code_Timber stair treads,0.0
115,Code_Stainless steel handrails,0.0
111,Code_Sample coolers,0.0
113,Code_Solar heat stores,0.0
112,Code_Shower doors,0.0
130,Code_Track circuit receivers,0.0
110,Code_Rigid stair nosings,0.0
109,Code_Refrigerators,0.0
13,Material_Compressed air,0.0
107,Code_Rail clips,0.0
106,Code_Radiators,0.0
105,Code_Process equipment,0.0
104,Code_Primer-undercoats,0.0
103,Code_Power supply equipment,0.0
14,Material_Daub,0.0
101,Code_Pendant luminaires,0.0
100,Code_Metal stair stringers,0.0
99,Code_Metal stair spines,0.0
129,Code_Tool dispensers,0.0
21,Material_Fir,0.0
131,Code_Traction motors,0.0
157,third_level_Other,0.0
150,third_level_Air and fume distribution products,0.0
152,third_level_Furnishings,0.0
153,third_level_Glass blocks and panels,0.0
6,Material_Air-entrained concrete,0.0
155,third_level_Hardware products,0.0
156,"third_level_Lighting columns, brackets and bollards",0.0
158,third_level_Power and lighting outlet products,0.0
7,Material_Anti-bandit glass,0.0
5,Material_Air-cooled steel slag,0.0
161,third_level_Shaft-lining products,0.0
4,Material_Aerogel,0.0
163,third_level_Structural roofing units,0.0
164,third_level_Support and restraint products,0.0
166,third_level_Trim products,0.0
149,"second_level_Stairs, Ramps, Lift, Hardware",0.0
9,Material_Asphalt,0.0
97,Code_Metal edgings,0.0
138,Code_Washers,0.0
132,Code_Trap switches,0.0
133,Code_Trolleys,0.0
134,Code_Turbine air motors,0.0
135,Code_Under-mounted washbasins,0.0
136,Code_Upper body trainers,0.0
137,Code_Vehicle hoists,0.0
139,Code_Water fire-extinguishing outlets,0.0
146,first_level_Structural elements,0.0
140,Code_Wood handrails,0.0
141,Code_Wood screws,0.0
142,Code_Wood skirtings,0.0
143,first_level_Furnishings,0.0
144,first_level_Other,0.0
10,"Material_Base, bed and fill aggregates",0.0
98,Code_Metal skirtings,0.0
94,Code_Kitchen worktops,0.0
96,Code_Lighting tracks,0.0
47,Material_Wrought iron,0.0
41,Material_Stone,0.0
42,Material_Terne-coated steel,0.0
43,Material_Thermoplastic elastomer resin,0.0
44,Material_Water,0.0
45,Material_Weathering steel,0.0
46,Material_Wood,0.0
48,Code_Air conditioning units,0.0
