,Feature,Importance
16,second_level_Other,0.8470908
0,Price,0.120875925
10,first_level_Structural elements,0.022866463
22,third_level_Wire structure and general products,0.009166795
4,Material_Aluminium,0.0
14,"second_level_Covering, Finish",0.0
21,third_level_Walling units,0.0
20,third_level_Structure and general products,0.0
19,third_level_Sanitary fittings and accessories,0.0
18,"third_level_Non-rigid sheet, mat and strip covering and finish products",0.0
17,third_level_Glass blocks and panels,0.0
2,Width,0.0
15,second_level_Furnishings,0.0
13,"second_level_Blocks, Panels, Fences, Bricks",0.0
5,Material_Metal,0.0
12,"first_level_Wall, Barriers, Pannels",0.0
1,Length,0.0
3,Height,0.0
9,"first_level_Roof, Slabs, Stairs",0.0
8,first_level_Other,0.0
7,first_level_Furnishings,0.0
6,Code_Aluminium skirtings,0.0
11,first_level_Technical elements,0.0
