,Feature,Importance
104,Code_Arrises,0.058155395
111,Code_Bidets,0.05029558
33,Material_Gas,0.0412603
257,Code_Quarry tiles,0.03909029
289,Code_Stone tiles,0.035384025
53,Material_Marble,0.03251284
357,third_level_Structural roofing units,0.030788982
0,Price,0.030596148
335,first_level_Technical elements,0.029792521
334,first_level_Structural elements,0.028952856
193,Code_Grommets,0.027619587
361,third_level_Walling units,0.025518246
203,Code_Lacquers,0.024943065
333,"first_level_Roof, Slabs, Stairs",0.023756454
61,Material_Pisé,0.022757394
94,Material_Wood,0.020276355
353,third_level_Sanitary fittings and accessories,0.020122
51,Material_Loose surfacing decorative aggregates,0.020049952
50,Material_Lignite,0.019069003
229,Code_Murals,0.018675445
340,"third_level_Floor plates, gratings and edgings",0.01744731
240,Code_Plaques,0.01624391
350,third_level_Prefabricated buildings and structures,0.015487477
7,Material_Architectural glass,0.015456908
9,Material_Basalt,0.014407381
3,Height,0.01412671
332,first_level_Other,0.013982057
336,"first_level_Wall, Barriers, Pannels",0.013633536
124,Code_Ceramic tiles,0.013501887
2,Width,0.013183717
1,Length,0.01260898
24,Material_Decorative aggregates,0.011999849
345,"third_level_Lighting columns, brackets and bollards",0.011647646
346,third_level_Masonry walling units,0.011579704
218,Code_Metal skirtings,0.011499901
42,Material_Gravel,0.011159784
349,third_level_Power and lighting outlet products,0.010390857
352,third_level_Safety cages,0.010128167
132,Code_Column casings,0.0095700035
342,third_level_Glass blocks and panels,0.009286344
15,Material_Ceramic,0.009238563
80,Material_Sitka spruce,0.007905287
65,Material_Porcelain,0.007848717
120,Code_Ceramic slates,0.0076507195
6,Material_Aluminium,0.007305532
133,Code_Column guards,0.0070077563
55,Material_Metal,0.0068657906
344,third_level_Headwall and swale inlet products,0.006851074
362,third_level_Wire structure and general products,0.00674919
194,Code_Guard barriers,0.0065475698
26,Material_Encaustic,0.00615057
314,Code_Wood architraves,0.0060380353
39,Material_Granule,0.0055423765
356,third_level_Space heating and cooling products,0.00532731
326,Code_Wood skirtings,0.005182518
351,third_level_Retaining wall units,0.004698163
238,Code_Pendant luminaires,0.004524493
300,Code_Vases,0.004217569
102,Code_Aluminium skirtings,0.0036259943
59,Material_Patterned glass,0.0034829888
157,Code_Desks,0.003299835
254,Code_Prefabricated balconies,0.0026213112
78,Material_Silt,0.0023362727
288,Code_Stone slabs,0.0023028685
86,Material_Steel,0.0021347986
186,Code_Glass fins,0.0021033483
88,Material_Terracotta,0.0019272087
44,Material_Heat-resisting glass,0.0017947438
48,Material_Insulating concrete,0.0017608365
260,Code_Refractory bricks,0.0
