,Feature,Importance
92,Code_Aluminium shutters,0.12369687
300,"second_level_Stairs, Ramps, Lift, Hardware",0.066352464
39,Material_Heat-absorbing glass,0.06594692
224,Code_Pliable conduit,0.047969744
195,Code_Lighting distribution boxes,0.03480081
103,Code_Built-in gas hobs,0.029436873
158,Code_Extender cables,0.028951997
291,Code_Wiring accessories,0.02536969
0,Price,0.02261378
216,Code_Paging consoles,0.020749504
53,Material_Petroleum,0.018651953
136,Code_Double slips,0.018603917
54,Material_Pisé,0.017558672
25,Material_Fibre,0.017025266
24,Material_Encaustic,0.016336482
49,Material_Net,0.016330507
306,third_level_Glass blocks and panels,0.01618351
15,Material_Brass,0.015629152
149,Code_Electrochromic glass,0.015359572
151,Code_Equipment,0.01530405
67,Material_Sitka spruce,0.015261031
242,Code_Sedge,0.01399278
295,"second_level_Covering, Finish",0.013686294
263,Code_Strip ventilators,0.013560471
327,third_level_Wire structure and general products,0.0128491605
33,Material_Gas,0.012488176
42,Material_Lignite,0.012356284
313,third_level_Other,0.01186282
324,third_level_Trim products,0.011598013
95,Code_Arrises,0.011345965
298,second_level_Furnishings,0.011172024
236,Code_Radiators,0.010818284
317,third_level_Sanitary fittings and accessories,0.010362066
310,"third_level_Lighting columns, brackets and bollards",0.010294006
261,Code_Stoppers,0.010059795
6,Material_Aluminium,0.009654072
294,"second_level_Blocks, Panels, Fences, Bricks",0.009050171
46,Material_Metal,0.00899037
299,second_level_Other,0.008915345
30,Material_Fir,0.008189692
106,Code_Cable troughs,0.008096714
146,Code_Electrical diagrams,0.0073687923
116,Code_Coaxial cables,0.0071754237
66,Material_Silt,0.00640606
322,third_level_Support and restraint products,0.0062892875
62,Material_Reflective glass,0.0062379492
3,Height,0.0060904506
130,Code_Desks,0.006073204
1,Length,0.00603897
308,third_level_Hardware products,0.0060290084
204,Code_Metal skirtings,0.005981815
218,Code_Pendant luminaires,0.0057542385
297,"second_level_Floors, Ceiling",0.005726047
19,Material_Compressed air,0.0045626983
314,third_level_Power and lighting outlet products,0.0044977195
165,Code_Fire detection and alarm devices and control equipment,0.004420352
233,Code_Projectors,0.004289088
320,third_level_Space heating and cooling products,0.004129477
65,Material_Sheet,0.004010729
2,Width,0.004008764
301,third_level_Air and fume distribution products,0.0036650533
77,Material_Wired glass,0.0035728393
64,Material_Safety glass,0.0035618371
55,Material_Plastics,0.003327772
303,"third_level_Floor plates, gratings and edgings",0.0027824151
194,Code_Lamps,0.0022732506
279,Code_Voice alarm controllers,0.0022062608
210,Code_Modular cassette ventilated ceilings,0.001967637
138,Code_Dovecotes,0.0019267509
29,Material_Film,0.0013498974
213,Code_Occupancy detectors,0.000800971
231,Code_Process equipment,0.0
192,Code_Lacquer resins,0.0
230,Code_Printers,0.0
