,Feature,Importance
34,Material_Keramik,0.17376582
57,Material_gemischt,0.14257036
39,Material_Metall,0.08253505
5,Condition_gebraucht,0.05710169
33,Material_Holz,0.051335745
12,Condition_neuwertig,0.046839032
7,"Condition_gebraucht, gereinigt & geprüft",0.040229127
28,Material_Glas,0.03919312
49,Material_Stahl,0.03417699
6,Condition_gebraucht & gereinigt,0.026122259
11,Condition_mixed,0.025724322
36,Material_Kunststoff,0.024819184
38,Material_Metal,0.020624021
0,LastPrice,0.016102895
9,Condition_like new,0.015764214
30,Material_Glass-ceramics,0.015141628
41,Material_Mixed,0.01354113
56,Material_Wood,0.013193321
45,Material_Plastic,0.013165065
29,Material_Glass,0.012106231
23,Material_Ceramic,0.011138189
63,third_level_Glass blocks and panels,0.011050136
86,third_level_Trim products,0.008388879
1,Quantity,0.008165697
18,Material_Aluminum,0.0074579897
44,Material_Other,0.0073597734
16,"Condition_used, cleaned & tested",0.0064841793
24,Material_Chrome steel,0.0057957075
53,Material_Stone,0.005597872
51,Material_Steel,0.0053127254
15,Condition_used & cleaned,0.004601911
66,third_level_Headwall and swale inlet products,0.004290183
72,third_level_Power and lighting outlet products,0.004086372
60,"third_level_Floor plates, gratings and edgings",0.0039696926
76,third_level_Sanitary fittings and accessories,0.0039190548
80,third_level_Space heating and cooling products,0.0038284198
73,third_level_Prefabricated buildings and structures,0.0036236197
25,Material_Compound,0.0035120852
26,Material_Concrete,0.0033616526
71,third_level_Other,0.0031716488
88,third_level_Walling units,0.0029170986
2,Condition_cleaned & tested,0.0027874846
79,third_level_Shaft-lining products,0.0026558544
62,third_level_Furnishings,0.0024137727
50,Material_Stainless steel,0.0023830947
14,Condition_used,0.0022353989
59,third_level_Fastener products,0.0020807418
67,"third_level_Lighting columns, brackets and bollards",0.0018178578
85,third_level_Treads and landing units,0.0015417358
69,"third_level_Non-rigid sheet, mat and strip covering and finish products",0.0
68,third_level_Masonry walling units,0.0
65,third_level_Hardware products,0.0
19,Material_Artificial stone,0.0
70,third_level_Openings and opening component products,0.0
74,third_level_Retaining wall units,0.0
75,third_level_Safety cages,0.0
64,third_level_Handrails,0.0
78,third_level_Services support and containment products,0.0
81,third_level_Structural roofing units,0.0
82,third_level_Structural units,0.0
83,third_level_Structure and general products,0.0
84,third_level_Support and restraint products,0.0
87,third_level_Unit covering and finish products,0.0
77,third_level_Sectional products,0.0
54,Material_Tarpaulin,0.0
61,third_level_Formless structure and general products,0.0
40,Material_Miscellaneous,0.0
21,Material_Cardboard,0.0
22,Material_Carpet,0.0
27,Material_Foamed PVC,0.0
17,Material_Aluminium,0.0
31,Material_Granit,0.0
32,Material_Hardwood,0.0
35,Material_Kunststein,0.0
37,Material_Marble,0.0
13,Condition_new,0.0
10,Condition_mangelhaft,0.0
8,Condition_gereinigt & geprüft,0.0
58,third_level_Air and fume distribution products,0.0
42,Material_Natural stone,0.0
43,Material_Naturstein,0.0
46,Material_Plexiglass,0.0
47,Material_Rubber,0.0
48,Material_Similar,0.0
4,Condition_defekt,0.0
52,Material_Stein,0.0
20,Material_Beton,0.0
55,Material_Textile,0.0
3,Condition_defective,0.0
89,third_level_Wire structure and general products,0.0
